[ 2018-04-19T08:59:07+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ route_check ] --START--
[ 2018-04-19T11:34:48+08:00 ] /index.php/Admin/Index/login.html | NOTIC: [8] Undefined index: file ThinkException.class.php 第 78 行.
[ 2018-04-19T11:34:48+08:00 ] /index.php/Admin/Index/login.html | NOTIC: [8] Undefined index: line ThinkException.class.php 第 78 行.
[ 2018-04-19T11:34:48+08:00 ] /index.php/Admin/Index/login.html | NOTIC: [8] Undefined index: class ThinkException.class.php 第 79 行.
[ 2018-04-19T11:34:48+08:00 ] /index.php/Admin/Index/login.html | NOTIC: [8] Undefined index: type ThinkException.class.php 第 79 行.
[ 2018-04-19T11:34:48+08:00 ] /index.php/Admin/Index/login.html | NOTIC: [8] Array to string conversion ThinkException.class.php 第 80 行.
[ 2018-04-19T11:34:48+08:00 ] /index.php/Admin/Index/login.html | NOTIC: [8] Undefined index: class ThinkException.class.php 第 79 行.
[ 2018-04-19T11:34:48+08:00 ] /index.php/Admin/Index/login.html | NOTIC: [8] Undefined index: type ThinkException.class.php 第 79 行.
[ 2018-04-19T11:34:48+08:00 ] /index.php/Admin/Index/login.html | NOTIC: [8] Undefined index: class ThinkException.class.php 第 79 行.
[ 2018-04-19T11:34:48+08:00 ] /index.php/Admin/Index/login.html | NOTIC: [8] Undefined index: type ThinkException.class.php 第 79 行.
[ 2018-04-19T11:35:01+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ route_check ] --START--
[ 2018-04-19T11:35:01+08:00 ] /index.php/Admin/Admin/login | INFO: Run CheckRoute Behavior [ RunTime:0.000805s ]
[ 2018-04-19T11:35:01+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ route_check ] --END-- [ RunTime:0.000865s ]
[ 2018-04-19T11:35:01+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ app_begin ] --START--
[ 2018-04-19T11:35:01+08:00 ] /index.php/Admin/Admin/login | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000558s ]
[ 2018-04-19T11:35:01+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000588s ]
[ 2018-04-19T11:35:02+08:00 ] /index.php/Admin/Admin/login | SQL: SELECT * FROM `admin`  [ RunTime:0.000275s ]
[ 2018-04-19T11:35:02+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_template ] --START--
[ 2018-04-19T11:35:02+08:00 ] /index.php/Admin/Admin/login | INFO: Run LocationTemplate Behavior [ RunTime:0.000899s ]
[ 2018-04-19T11:35:02+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_template ] --END-- [ RunTime:0.000927s ]
[ 2018-04-19T11:35:02+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_parse ] --START--
[ 2018-04-19T11:35:02+08:00 ] /index.php/Admin/Admin/login | INFO: Run ParseTemplate Behavior [ RunTime:0.005620s ]
[ 2018-04-19T11:35:02+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_parse ] --END-- [ RunTime:0.005684s ]
[ 2018-04-19T11:35:02+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_filter ] --START--
[ 2018-04-19T11:35:02+08:00 ] /index.php/Admin/Admin/login | INFO: Run ContentReplace Behavior [ RunTime:0.000536s ]
[ 2018-04-19T11:35:02+08:00 ] /index.php/Admin/Admin/login | INFO: Run TokenBuild Behavior [ RunTime:0.000424s ]
[ 2018-04-19T11:35:02+08:00 ] /index.php/Admin/Admin/login | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000354s ]
[ 2018-04-19T11:35:02+08:00 ] /index.php/Admin/Admin/login | INFO: Run ShowRuntime Behavior [ RunTime:0.000429s ]
[ 2018-04-19T11:35:02+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001834s ]
[ 2018-04-19T11:35:02+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_end ] --START--
[ 2018-04-19T11:35:02+08:00 ] /index.php/Admin/Admin/login | INFO: Run ShowPageTrace Behavior [ RunTime:0.001148s ]
[ 2018-04-19T11:35:02+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_end ] --END-- [ RunTime:0.001174s ]
[ 2018-04-19T11:35:02+08:00 ] /index.php/Admin/Admin/createCode | INFO: Tag[ route_check ] --START--
[ 2018-04-19T11:35:02+08:00 ] /index.php/Admin/Admin/createCode | INFO: Run CheckRoute Behavior [ RunTime:0.000790s ]
[ 2018-04-19T11:35:02+08:00 ] /index.php/Admin/Admin/createCode | INFO: Tag[ route_check ] --END-- [ RunTime:0.000869s ]
[ 2018-04-19T11:35:02+08:00 ] /index.php/Admin/Admin/createCode | INFO: Tag[ app_begin ] --START--
[ 2018-04-19T11:35:02+08:00 ] /index.php/Admin/Admin/createCode | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000384s ]
[ 2018-04-19T11:35:02+08:00 ] /index.php/Admin/Admin/createCode | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000419s ]
[ 2018-04-19T11:35:20+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ route_check ] --START--
[ 2018-04-19T11:35:20+08:00 ] /index.php/Admin/Admin/login | INFO: Run CheckRoute Behavior [ RunTime:0.000682s ]
[ 2018-04-19T11:35:20+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ route_check ] --END-- [ RunTime:0.000725s ]
[ 2018-04-19T11:35:20+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ app_begin ] --START--
[ 2018-04-19T11:35:20+08:00 ] /index.php/Admin/Admin/login | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000329s ]
[ 2018-04-19T11:35:20+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000356s ]
[ 2018-04-19T11:35:21+08:00 ] /index.php/Admin/Admin/login | SQL: SELECT * FROM `admin`  [ RunTime:0.000110s ]
[ 2018-04-19T11:35:21+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_template ] --START--
[ 2018-04-19T11:35:21+08:00 ] /index.php/Admin/Admin/login | INFO: Run LocationTemplate Behavior [ RunTime:0.000956s ]
[ 2018-04-19T11:35:21+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_template ] --END-- [ RunTime:0.000987s ]
[ 2018-04-19T11:35:21+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_parse ] --START--
[ 2018-04-19T11:35:21+08:00 ] /index.php/Admin/Admin/login | INFO: Run ParseTemplate Behavior [ RunTime:0.005274s ]
[ 2018-04-19T11:35:21+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_parse ] --END-- [ RunTime:0.005304s ]
[ 2018-04-19T11:35:21+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_filter ] --START--
[ 2018-04-19T11:35:21+08:00 ] /index.php/Admin/Admin/login | INFO: Run ContentReplace Behavior [ RunTime:0.000371s ]
[ 2018-04-19T11:35:21+08:00 ] /index.php/Admin/Admin/login | INFO: Run TokenBuild Behavior [ RunTime:0.000400s ]
[ 2018-04-19T11:35:21+08:00 ] /index.php/Admin/Admin/login | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000359s ]
[ 2018-04-19T11:35:21+08:00 ] /index.php/Admin/Admin/login | INFO: Run ShowRuntime Behavior [ RunTime:0.000447s ]
[ 2018-04-19T11:35:21+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001648s ]
[ 2018-04-19T11:35:21+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_end ] --START--
[ 2018-04-19T11:35:21+08:00 ] /index.php/Admin/Admin/login | INFO: Run ShowPageTrace Behavior [ RunTime:0.001113s ]
[ 2018-04-19T11:35:21+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_end ] --END-- [ RunTime:0.001139s ]
[ 2018-04-19T11:35:21+08:00 ] /index.php/Admin/Admin/createCode | INFO: Tag[ route_check ] --START--
[ 2018-04-19T11:35:21+08:00 ] /index.php/Admin/Admin/createCode | INFO: Run CheckRoute Behavior [ RunTime:0.000776s ]
[ 2018-04-19T11:35:21+08:00 ] /index.php/Admin/Admin/createCode | INFO: Tag[ route_check ] --END-- [ RunTime:0.000845s ]
[ 2018-04-19T11:35:21+08:00 ] /index.php/Admin/Admin/createCode | INFO: Tag[ app_begin ] --START--
[ 2018-04-19T11:35:21+08:00 ] /index.php/Admin/Admin/createCode | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001460s ]
[ 2018-04-19T11:35:21+08:00 ] /index.php/Admin/Admin/createCode | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001506s ]
[ 2018-04-19T11:35:21+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ route_check ] --START--
[ 2018-04-19T11:35:21+08:00 ] /index.php/Admin/Admin/login | INFO: Run CheckRoute Behavior [ RunTime:0.000633s ]
[ 2018-04-19T11:35:21+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ route_check ] --END-- [ RunTime:0.000689s ]
[ 2018-04-19T11:35:21+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ app_begin ] --START--
[ 2018-04-19T11:35:21+08:00 ] /index.php/Admin/Admin/login | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000324s ]
[ 2018-04-19T11:35:21+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000351s ]
[ 2018-04-19T11:35:22+08:00 ] /index.php/Admin/Admin/login | SQL: SELECT * FROM `admin`  [ RunTime:0.000060s ]
[ 2018-04-19T11:35:22+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_template ] --START--
[ 2018-04-19T11:35:22+08:00 ] /index.php/Admin/Admin/login | INFO: Run LocationTemplate Behavior [ RunTime:0.000859s ]
[ 2018-04-19T11:35:22+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_template ] --END-- [ RunTime:0.000889s ]
[ 2018-04-19T11:35:22+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_parse ] --START--
[ 2018-04-19T11:35:22+08:00 ] /index.php/Admin/Admin/login | INFO: Run ParseTemplate Behavior [ RunTime:0.005011s ]
[ 2018-04-19T11:35:22+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_parse ] --END-- [ RunTime:0.005041s ]
[ 2018-04-19T11:35:22+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_filter ] --START--
[ 2018-04-19T11:35:22+08:00 ] /index.php/Admin/Admin/login | INFO: Run ContentReplace Behavior [ RunTime:0.000421s ]
[ 2018-04-19T11:35:22+08:00 ] /index.php/Admin/Admin/login | INFO: Run TokenBuild Behavior [ RunTime:0.000394s ]
[ 2018-04-19T11:35:22+08:00 ] /index.php/Admin/Admin/login | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000315s ]
[ 2018-04-19T11:35:22+08:00 ] /index.php/Admin/Admin/login | INFO: Run ShowRuntime Behavior [ RunTime:0.000416s ]
[ 2018-04-19T11:35:22+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001633s ]
[ 2018-04-19T11:35:22+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_end ] --START--
[ 2018-04-19T11:35:22+08:00 ] /index.php/Admin/Admin/login | INFO: Run ShowPageTrace Behavior [ RunTime:0.001054s ]
[ 2018-04-19T11:35:22+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_end ] --END-- [ RunTime:0.001079s ]
[ 2018-04-19T11:35:23+08:00 ] /index.php/Admin/Admin/createCode | INFO: Tag[ route_check ] --START--
[ 2018-04-19T11:35:23+08:00 ] /index.php/Admin/Admin/createCode | INFO: Run CheckRoute Behavior [ RunTime:0.000728s ]
[ 2018-04-19T11:35:23+08:00 ] /index.php/Admin/Admin/createCode | INFO: Tag[ route_check ] --END-- [ RunTime:0.000782s ]
[ 2018-04-19T11:35:23+08:00 ] /index.php/Admin/Admin/createCode | INFO: Tag[ app_begin ] --START--
[ 2018-04-19T11:35:23+08:00 ] /index.php/Admin/Admin/createCode | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000415s ]
[ 2018-04-19T11:35:23+08:00 ] /index.php/Admin/Admin/createCode | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000451s ]
[ 2018-04-19T11:35:24+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ route_check ] --START--
[ 2018-04-19T11:35:24+08:00 ] /index.php/Admin/Admin/login | INFO: Run CheckRoute Behavior [ RunTime:0.000635s ]
[ 2018-04-19T11:35:24+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ route_check ] --END-- [ RunTime:0.000685s ]
[ 2018-04-19T11:35:24+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ app_begin ] --START--
[ 2018-04-19T11:35:24+08:00 ] /index.php/Admin/Admin/login | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000322s ]
[ 2018-04-19T11:35:24+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000349s ]
[ 2018-04-19T11:35:25+08:00 ] /index.php/Admin/Admin/login | SQL: SELECT * FROM `admin`  [ RunTime:0.000102s ]
[ 2018-04-19T11:35:25+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_template ] --START--
[ 2018-04-19T11:35:25+08:00 ] /index.php/Admin/Admin/login | INFO: Run LocationTemplate Behavior [ RunTime:0.001070s ]
[ 2018-04-19T11:35:25+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_template ] --END-- [ RunTime:0.001113s ]
[ 2018-04-19T11:35:25+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_parse ] --START--
[ 2018-04-19T11:35:25+08:00 ] /index.php/Admin/Admin/login | INFO: Run ParseTemplate Behavior [ RunTime:0.005923s ]
[ 2018-04-19T11:35:25+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_parse ] --END-- [ RunTime:0.005964s ]
[ 2018-04-19T11:35:25+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_filter ] --START--
[ 2018-04-19T11:35:25+08:00 ] /index.php/Admin/Admin/login | INFO: Run ContentReplace Behavior [ RunTime:0.000455s ]
[ 2018-04-19T11:35:25+08:00 ] /index.php/Admin/Admin/login | INFO: Run TokenBuild Behavior [ RunTime:0.000477s ]
[ 2018-04-19T11:35:25+08:00 ] /index.php/Admin/Admin/login | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000383s ]
[ 2018-04-19T11:35:25+08:00 ] /index.php/Admin/Admin/login | INFO: Run ShowRuntime Behavior [ RunTime:0.000505s ]
[ 2018-04-19T11:35:25+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001910s ]
[ 2018-04-19T11:35:25+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_end ] --START--
[ 2018-04-19T11:35:25+08:00 ] /index.php/Admin/Admin/login | INFO: Run ShowPageTrace Behavior [ RunTime:0.001250s ]
[ 2018-04-19T11:35:25+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_end ] --END-- [ RunTime:0.001281s ]
[ 2018-04-19T11:35:25+08:00 ] /index.php/Admin/Admin/createCode | INFO: Tag[ route_check ] --START--
[ 2018-04-19T11:35:25+08:00 ] /index.php/Admin/Admin/createCode | INFO: Run CheckRoute Behavior [ RunTime:0.000725s ]
[ 2018-04-19T11:35:25+08:00 ] /index.php/Admin/Admin/createCode | INFO: Tag[ route_check ] --END-- [ RunTime:0.000794s ]
[ 2018-04-19T11:35:25+08:00 ] /index.php/Admin/Admin/createCode | INFO: Tag[ app_begin ] --START--
[ 2018-04-19T11:35:25+08:00 ] /index.php/Admin/Admin/createCode | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001428s ]
[ 2018-04-19T11:35:25+08:00 ] /index.php/Admin/Admin/createCode | INFO: Tag[ app_begin ] --END-- [ RunTime:0.001483s ]
[ 2018-04-19T11:37:42+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ route_check ] --START--
[ 2018-04-19T11:37:42+08:00 ] /index.php/Admin/Admin/login | INFO: Run CheckRoute Behavior [ RunTime:0.001032s ]
[ 2018-04-19T11:37:42+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ route_check ] --END-- [ RunTime:0.001144s ]
[ 2018-04-19T11:37:42+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ app_begin ] --START--
[ 2018-04-19T11:37:42+08:00 ] /index.php/Admin/Admin/login | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000666s ]
[ 2018-04-19T11:37:42+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000746s ]
[ 2018-04-19T11:37:43+08:00 ] /index.php/Admin/Admin/login | SQL: SELECT * FROM `admin`  [ RunTime:0.000096s ]
[ 2018-04-19T11:37:43+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_template ] --START--
[ 2018-04-19T11:37:43+08:00 ] /index.php/Admin/Admin/login | INFO: Run LocationTemplate Behavior [ RunTime:0.000829s ]
[ 2018-04-19T11:37:43+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_template ] --END-- [ RunTime:0.000866s ]
[ 2018-04-19T11:37:43+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_parse ] --START--
[ 2018-04-19T11:37:43+08:00 ] /index.php/Admin/Admin/login | INFO: Run ParseTemplate Behavior [ RunTime:0.005056s ]
[ 2018-04-19T11:37:43+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_parse ] --END-- [ RunTime:0.005096s ]
[ 2018-04-19T11:37:43+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_filter ] --START--
[ 2018-04-19T11:37:43+08:00 ] /index.php/Admin/Admin/login | INFO: Run ContentReplace Behavior [ RunTime:0.000353s ]
[ 2018-04-19T11:37:43+08:00 ] /index.php/Admin/Admin/login | INFO: Run TokenBuild Behavior [ RunTime:0.000357s ]
[ 2018-04-19T11:37:43+08:00 ] /index.php/Admin/Admin/login | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000265s ]
[ 2018-04-19T11:37:43+08:00 ] /index.php/Admin/Admin/login | INFO: Run ShowRuntime Behavior [ RunTime:0.000366s ]
[ 2018-04-19T11:37:43+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001421s ]
[ 2018-04-19T11:37:43+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_end ] --START--
[ 2018-04-19T11:37:43+08:00 ] /index.php/Admin/Admin/login | INFO: Run ShowPageTrace Behavior [ RunTime:0.001089s ]
[ 2018-04-19T11:37:43+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_end ] --END-- [ RunTime:0.001116s ]
[ 2018-04-19T11:37:43+08:00 ] /index.php/Admin/Admin/createCode | INFO: Tag[ route_check ] --START--
[ 2018-04-19T11:37:43+08:00 ] /index.php/Admin/Admin/createCode | INFO: Run CheckRoute Behavior [ RunTime:0.000539s ]
[ 2018-04-19T11:37:43+08:00 ] /index.php/Admin/Admin/createCode | INFO: Tag[ route_check ] --END-- [ RunTime:0.000598s ]
[ 2018-04-19T11:37:43+08:00 ] /index.php/Admin/Admin/createCode | INFO: Tag[ app_begin ] --START--
[ 2018-04-19T11:37:43+08:00 ] /index.php/Admin/Admin/createCode | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000474s ]
[ 2018-04-19T11:37:43+08:00 ] /index.php/Admin/Admin/createCode | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000525s ]
[ 2018-04-19T11:39:43+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ route_check ] --START--
[ 2018-04-19T11:39:43+08:00 ] /index.php/Admin/Admin/login | INFO: Run CheckRoute Behavior [ RunTime:0.000839s ]
[ 2018-04-19T11:39:43+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ route_check ] --END-- [ RunTime:0.000895s ]
[ 2018-04-19T11:39:43+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ app_begin ] --START--
[ 2018-04-19T11:39:43+08:00 ] /index.php/Admin/Admin/login | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000483s ]
[ 2018-04-19T11:39:43+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000513s ]
[ 2018-04-19T11:39:44+08:00 ] /index.php/Admin/Admin/login | SQL: SELECT * FROM `admin`  [ RunTime:0.000177s ]
[ 2018-04-19T11:39:44+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_template ] --START--
[ 2018-04-19T11:39:44+08:00 ] /index.php/Admin/Admin/login | INFO: Run LocationTemplate Behavior [ RunTime:0.000873s ]
[ 2018-04-19T11:39:44+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_template ] --END-- [ RunTime:0.000905s ]
[ 2018-04-19T11:39:44+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_parse ] --START--
[ 2018-04-19T11:39:44+08:00 ] /index.php/Admin/Admin/login | INFO: Run ParseTemplate Behavior [ RunTime:0.004330s ]
[ 2018-04-19T11:39:44+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_parse ] --END-- [ RunTime:0.004361s ]
[ 2018-04-19T11:39:44+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_filter ] --START--
[ 2018-04-19T11:39:44+08:00 ] /index.php/Admin/Admin/login | INFO: Run ContentReplace Behavior [ RunTime:0.000313s ]
[ 2018-04-19T11:39:44+08:00 ] /index.php/Admin/Admin/login | INFO: Run TokenBuild Behavior [ RunTime:0.000335s ]
[ 2018-04-19T11:39:44+08:00 ] /index.php/Admin/Admin/login | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000254s ]
[ 2018-04-19T11:39:44+08:00 ] /index.php/Admin/Admin/login | INFO: Run ShowRuntime Behavior [ RunTime:0.000361s ]
[ 2018-04-19T11:39:44+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001339s ]
[ 2018-04-19T11:39:44+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_end ] --START--
[ 2018-04-19T11:39:44+08:00 ] /index.php/Admin/Admin/login | INFO: Run ShowPageTrace Behavior [ RunTime:0.001119s ]
[ 2018-04-19T11:39:44+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_end ] --END-- [ RunTime:0.001144s ]
[ 2018-04-19T11:39:44+08:00 ] /index.php/Admin/Admin/createCode | INFO: Tag[ route_check ] --START--
[ 2018-04-19T11:39:44+08:00 ] /index.php/Admin/Admin/createCode | INFO: Run CheckRoute Behavior [ RunTime:0.000505s ]
[ 2018-04-19T11:39:44+08:00 ] /index.php/Admin/Admin/createCode | INFO: Tag[ route_check ] --END-- [ RunTime:0.000552s ]
[ 2018-04-19T11:39:44+08:00 ] /index.php/Admin/Admin/createCode | INFO: Tag[ app_begin ] --START--
[ 2018-04-19T11:39:44+08:00 ] /index.php/Admin/Admin/createCode | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000360s ]
[ 2018-04-19T11:39:44+08:00 ] /index.php/Admin/Admin/createCode | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000390s ]
[ 2018-04-19T11:51:42+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ route_check ] --START--
[ 2018-04-19T11:51:42+08:00 ] /index.php/Admin/Admin/login | INFO: Run CheckRoute Behavior [ RunTime:0.001139s ]
[ 2018-04-19T11:51:42+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ route_check ] --END-- [ RunTime:0.001419s ]
[ 2018-04-19T11:51:42+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ app_begin ] --START--
[ 2018-04-19T11:51:42+08:00 ] /index.php/Admin/Admin/login | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000845s ]
[ 2018-04-19T11:51:42+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000880s ]
[ 2018-04-19T11:51:43+08:00 ] /index.php/Admin/Admin/login | SQL: SELECT * FROM `admin`  [ RunTime:0.000085s ]
[ 2018-04-19T11:51:43+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_template ] --START--
[ 2018-04-19T11:51:43+08:00 ] /index.php/Admin/Admin/login | INFO: Run LocationTemplate Behavior [ RunTime:0.000815s ]
[ 2018-04-19T11:51:43+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_template ] --END-- [ RunTime:0.000848s ]
[ 2018-04-19T11:51:43+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_parse ] --START--
[ 2018-04-19T11:51:43+08:00 ] /index.php/Admin/Admin/login | INFO: Run ParseTemplate Behavior [ RunTime:0.004882s ]
[ 2018-04-19T11:51:43+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_parse ] --END-- [ RunTime:0.004924s ]
[ 2018-04-19T11:51:43+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_filter ] --START--
[ 2018-04-19T11:51:43+08:00 ] /index.php/Admin/Admin/login | INFO: Run ContentReplace Behavior [ RunTime:0.000344s ]
[ 2018-04-19T11:51:43+08:00 ] /index.php/Admin/Admin/login | INFO: Run TokenBuild Behavior [ RunTime:0.000358s ]
[ 2018-04-19T11:51:43+08:00 ] /index.php/Admin/Admin/login | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000267s ]
[ 2018-04-19T11:51:43+08:00 ] /index.php/Admin/Admin/login | INFO: Run ShowRuntime Behavior [ RunTime:0.000375s ]
[ 2018-04-19T11:51:43+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_filter ] --END-- [ RunTime:0.001424s ]
[ 2018-04-19T11:51:43+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_end ] --START--
[ 2018-04-19T11:51:43+08:00 ] /index.php/Admin/Admin/login | INFO: Run ShowPageTrace Behavior [ RunTime:0.001367s ]
[ 2018-04-19T11:51:43+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ view_end ] --END-- [ RunTime:0.001406s ]
[ 2018-04-19T11:51:43+08:00 ] /index.php/Admin/Admin/createCode | INFO: Tag[ route_check ] --START--
[ 2018-04-19T11:51:43+08:00 ] /index.php/Admin/Admin/createCode | INFO: Run CheckRoute Behavior [ RunTime:0.000659s ]
[ 2018-04-19T11:51:43+08:00 ] /index.php/Admin/Admin/createCode | INFO: Tag[ route_check ] --END-- [ RunTime:0.000718s ]
[ 2018-04-19T11:51:43+08:00 ] /index.php/Admin/Admin/createCode | INFO: Tag[ app_begin ] --START--
[ 2018-04-19T11:51:43+08:00 ] /index.php/Admin/Admin/createCode | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000350s ]
[ 2018-04-19T11:51:43+08:00 ] /index.php/Admin/Admin/createCode | INFO: Tag[ app_begin ] --END-- [ RunTime:0.000380s ]
[ 2018-04-19T11:51:45+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ route_check ] --START--
[ 2018-04-19T11:51:45+08:00 ] /index.php/Admin/Admin/login | INFO: Run CheckRoute Behavior [ RunTime:0.000905s ]
[ 2018-04-19T11:51:45+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ route_check ] --END-- [ RunTime:0.001009s ]
[ 2018-04-19T11:51:45+08:00 ] /index.php/Admin/Admin/login | INFO: Tag[ app_begin ] --START--
[ 2018-04-19T11:51:45+08:00 ] /index.php/Admin/Admin/login | INFO: Run ReadHtmlCache Behavior [ RunTime:0.000402s ]
